node_code,node_name,center_1_code,center_1_name,center_2_code,center_2_name,center_3_code,center_3_name,center_4_code,center_4_name,center_5_code,center_5_name,center_6_code,center_6_name,center_7_code,center_7_name,center_8_code,center_8_name,center_9_code,center_9_name,center_10_code,center_10_name,center_11_code,center_11_name,center_12_code,center_12_name,center_13_code,center_13_name,center_14_code,center_14_name,center_15_code,center_15_name,center_16_code,center_16_name,center_17_code,center_17_name,center_18_code,center_18_name,center_19_code,center_19_name,center_20_code,center_20_name
13003,Balen,13003,Balen,13025,Mol,13025,Mol,13025,Mol,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13004,Beerse,13004,Beerse,13040,Turnhout,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13006,Dessel,13006,Dessel,13025,Mol,13025,Mol,13025,Mol,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13008,Geel,13008,Geel,13008,Geel,13008,Geel,13008,Geel,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13010,Grobbendonk,13010,Grobbendonk,13010,Grobbendonk,13011,Herentals,11002,Anvers,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13011,Herentals,13011,Herentals,13011,Herentals,13011,Herentals,11002,Anvers,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13012,Herenthout,13012,Herenthout,13011,Herentals,13011,Herentals,11002,Anvers,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13013,Herselt,13013,Herselt,13013,Herselt,13013,Herselt,24062,Louvain,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13014,Hoogstraten,13014,Hoogstraten,13014,Hoogstraten,13014,Hoogstraten,13014,Hoogstraten,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13016,Hulshout,13016,Hulshout,12014,Heist-op-den-Berg,12014,Heist-op-den-Berg,11002,Anvers,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13017,Kasterlee,13017,Kasterlee,13017,Kasterlee,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13019,Lille,13019,Lille,13019,Lille,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13021,Meerhout,13021,Meerhout,13008,Geel,13008,Geel,13008,Geel,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13023,Merksplas,13023,Merksplas,13023,Merksplas,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13025,Mol,13025,Mol,13025,Mol,13025,Mol,13025,Mol,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13029,Olen,13029,Olen,13029,Olen,13029,Olen,13008,Geel,11002,Anvers,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13031,Oud-Turnhout,13040,Turnhout,13040,Turnhout,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13035,Ravels,13035,Ravels,13035,Ravels,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
13036,Retie,13036,Retie,13036,Retie,13040,Turnhout,13040,Turnhout,13040,Turnhout,11002,Anvers,11002,Anvers,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles,21004,Bruxelles
